#,track_id,Artist.Name,album_name,Track.Name,Popularity,Length.,explicit,Danceability,Energy,key,Loudness..dB..,mode,Speechiness.,Acousticness..,Liveness,Valence.,tempo,time_signature,Genre,0
2813,6LgJvl0Xdtc73RJ1mmpotq,Radiohead,OK Computer,Paranoid Android,70,387213,FALSE,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.0545,0.207,163.709,4,alt-rock,0.405115967
3539,0JTDayhfakCBhqdaIj9dfx,Aleks Syntek,Halloween 2022 Pop Vol. 4,Sexo Pudor Y Lágrimas,0,236866,FALSE,0.63,0.484,8,-7.25,1,0.0313,0.892,0.154,0.502,147.882,4,alternative,0.626223661
82566,0HRucEMSy95PtpP1mEu94q,The Dream Syndicate,Ultraviolet Battle Hymns and True Confessions,Beyond Control,22,355733,FALSE,0.353,0.68,2,-8.382,0,0.0378,0.536,0.109,0.484,154.017,4,power-pop,0.977548609
20657,6I2tOKBqqIUhxEVKnolGjx,Wiz Khalifa,Hip Hop & R'n'B,Memory Lane,0,166773,TRUE,0.789,0.71,4,-4.574,0,0.353,0.37,0.155,0.826,95.178,4,dance,0.111126151
2603,33DzKnwuBE6lfOiADwzd5E,The 1975,A Brief Inquiry Into Online Relationships,TOOTIMETOOTIMETOOTIME,64,207851,FALSE,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0933,0.518,114.998,4,alt-rock,0.599030665
78784,4WThTvZZDHKmnPwGGeFqsq,Marry;Mia Julia,Geile Zeit,Bis in alle Ewigkeit,25,196218,FALSE,0.437,0.88,1,-3.288,0,0.0451,0.00343,0.154,0.393,151.998,4,party,0.5345799
27479,4VdP7DXnWGS7ReVLlDZrOy,Calyx & TeeBee,All or Nothing,Scavenger,18,305267,FALSE,0.538,0.86,7,-5.572,1,0.179,0.00272,0.316,0.364,172.015,4,drum-and-bass,0.551158048
113180,5ciUxkJBtUkkR7KwvwJUyH,Chris Tomlin,Always,Strongholds,57,240566,FALSE,0.502,0.613,10,-6.419,1,0.0295,0.0153,0.301,0.271,89.992,4,world-music,0.54332072
74422,60JUAZcxvMmtkaRsjz73X8,Capital Inicial,Independência,Independência,44,184693,FALSE,0.39,0.846,0,-4.603,1,0.044,0.00806,0.171,0.697,159.742,4,mpb,0.020598637
43099,68OIrQO6TMi9rrsQYs4Fw8,Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Chame a Deus - Ao Vivo,42,251373,FALSE,0.375,0.624,9,-5.043,1,0.0313,0.282,0.65,0.159,136.944,4,groove,0.167888571
104508,6hpxFeXdcn1cvjtxXc7NSD,Lola Indigo,AN1MAL,AN1MAL,60,163893,FALSE,0.767,0.62,9,-5.406,0,0.0424,0.0893,0.267,0.585,124.972,4,spanish,0.018031565
99270,4SeZpWSgq1c8a0MY3iVy1f,Zach Hood,Flashbacks,Flashbacks,67,183000,FALSE,0.55,0.448,11,-7.382,1,0.0314,0.879,0.0734,0.49,99.713,4,singer-songwriter,0.386550564
67044,0zhxUjkXag9iEFccaiua4a,Daddy Yankee,Fiesta portatil,RUMBATÓN,3,248768,FALSE,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.35,0.922,95.004,4,latin,0.446317924
111041,3EkctURiV4YfneWa7hLIeN,FKA twigs,All That Really Matters - Just Hits,killer,0,176876,FALSE,0.401,0.619,0,-7.035,0,0.21,0.168,0.272,0.757,78.763,4,trip-hop,0.505691733
69225,2m8mJ6SX9amGKq7MRNtipP,Anil Raveendran;Abhijith Ravikumar;Sidharth Sankar;Athira Janakan,Neeyo,Neeyo,34,201677,FALSE,0.557,0.574,11,-8.265,1,0.0344,0.701,0.305,0.258,155.16,4,malay,0.139210243
18920,5khrUArfIle7vjuSPqEfWQ,Moshe Kasher,"Everyone You Know is Going to Die, and Then You Are!",Everyone You Know is Going To Die,20,45139,TRUE,0.677,0.643,3,-10.145,0,0.803,0.726,0.934,0.777,62.455,4,comedy,0.2455173
19562,52uvyJkRAuJggkQdlXOYvP,Hunter Hayes,Single Saturday Night - Country Songs,Wanted,0,228840,FALSE,0.414,0.475,0,-7.692,1,0.0299,0.268,0.0816,0.3,169.726,4,country,0.212095451
58296,6RY2BcMAw3agmQfhJEEt08,VNV Nation,Transnational,Off Screen,26,265240,FALSE,0.603,0.671,11,-9.025,0,0.0284,0.000606,0.239,0.456,130.019,4,industrial,0.238370028
59580,3hB9NQ5Mug7EdxMZqfguj3,Najand,In the Night of Revolution,Embezzlement,0,158940,FALSE,0.125,0.734,1,0.584,1,0.0591,0.0382,0.372,0.0468,145.09,4,iranian,0.268947575
20057,0Cy7wt6IlRfBPHXXjmZbcP,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,79,253520,FALSE,0.489,0.597,5,-6.633,0,0.0292,0.27,0.105,0.324,95.012,4,dance,0.769506703
22647,2Lq8E3c2MPApoVUAyxuHAF,Carcass,Symphonies of Sickness,Excoriating Abdominal Emanation,21,271693,TRUE,0.24,0.841,6,-11.59,1,0.0843,7.52E-06,0.225,0.219,97.664,5,death-metal,0.452902738
96265,1cKCn6Wf63j9qdUKSVi356,Banda Eva,Lugar Da Alegria,Tão Sonhada,42,213146,FALSE,0.689,0.711,8,-9.97,1,0.0491,0.64,0.0969,0.677,92.034,4,samba,0.926283405
104499,1TmVTFDHoxEjmupanB7I3G,Mägo de Oz,Diabulus in Opera (Live),Revolución - Live Arena Ciudad de México el 6 de mayo de 2017,30,321511,FALSE,0.385,0.98,9,-3.509,1,0.16,0.0408,0.959,0.476,147.042,4,spanish,0.396291083
59543,3i6fgSYnPKdqzI9Z1EknBW,Deathtune,Insanity,Distracted Observer,0,181525,FALSE,0.28,0.996,11,-2.637,1,0.318,3.09E-05,0.181,0.212,159.993,4,iranian,0.599917068
59445,4YWpr8lOvUTgRZXivHbZBc,Kiawasch Sahebnassagh,Zarman,"Hesar:For Saxophone & Orchestra,Ensemble Zeitfluss",0,947733,FALSE,0.33,0.13,2,-17.323,1,0.0377,0.9,0.322,0.0395,136.808,4,iranian,0.39690228
67553,1PAgmT6YqGhd6zT9kN9gIo,Enrique Iglesias,Escape,Hero,70,264240,FALSE,0.346,0.641,7,-5.627,1,0.0504,0.136,0.108,0.159,77.281,4,latin,0.792745017
62674,2QfPCoGiMLH3MO1uZoX08G,TUBE,TUBEst III,きっと どこかで,37,212173,FALSE,0.38,0.698,7,-4.573,0,0.0366,0.305,0.182,0.486,124.154,4,j-pop,0.962744163
101284,2FcYcc8hz9eYSVDm5rjADS,Weißes Rauschen HD,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,Ozeane Erweitern,43,222812,FALSE,0.16,0.351,0,-27.709,0,0.062,0.912,0.295,1.00E-05,129.048,4,sleep,0.828467132
52604,6BUtGlhMn4DtxlgpkgbQXW,Webb Pierce;Anita Kerr Singers,Songs of Faith,Hold Fast to the Right,11,143920,FALSE,0.531,0.273,7,-11.787,1,0.029,0.786,0.114,0.606,137.39,4,honky-tonk,0.820959763
12402,46v9FzDCZyGELTEsAnnXFf,Dear Jane,聖馬力諾之心,聖馬力諾之心,49,266000,FALSE,0.521,0.917,1,-4.363,1,0.0388,0.00423,0.136,0.555,98.037,4,cantopop,0.641192033
111091,6T10XPeC9X5xEaD6tMcK6M,Air;Beth Hirsch,Moon Safari,All I Need (feat. Beth Hirsch),63,268306,FALSE,0.327,0.425,7,-11.577,0,0.027,0.878,0.18,0.165,93.946,4,trip-hop,0.975022797
33471,2O6CQNFDBvZ76uBbGs9NvG,Promoting Sounds;PmBata,Down For Real,Down For Real,51,150680,TRUE,0.653,0.757,9,-7.083,1,0.0489,0.014,0.138,0.539,90.007,4,emo,0.286589917
43215,412luShbmlgqqgYFStIB1s,Philip George,Wish You Were Mine,Wish You Were Mine - Radio Edit,67,177560,FALSE,0.654,0.832,7,-4.164,0,0.0293,0.0126,0.102,0.407,123.002,4,groove,0.112407641
9076,3LRpTws8TecJYMxuVipvMQ,Padre Marcelo Rossi,Padre Marcelo Rossi Sem Limite,Pai Nosso - Ao Vivo,50,213866,FALSE,0.189,0.624,9,-7.389,1,0.045,0.0877,0.0628,0.282,183.259,3,brazil,0.499111239
72533,3iXNlPQNYPrtimAEM49PsG,Electric Callboy,Pump It,Pump It,63,172758,TRUE,0.448,0.896,8,-6.533,1,0.0593,2.94E-05,0.375,0.437,174.073,4,metalcore,0.181623158
63486,6qtamS74Gf0mZBc3BFla0w,My Hair is Bad,hadaka e.p.,裸,34,254413,FALSE,0.521,0.727,1,-6.218,1,0.0287,0.00139,0.209,0.307,97.963,4,j-rock,0.316716885
80126,4GrowvVL3xpUgfnXj6mVRH,Yasser Desai;Aakanksha Sharma,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Jogi,67,273188,FALSE,0.651,0.562,9,-5.787,1,0.0302,0.601,0.121,0.607,81.029,4,pop-film,0.281832099
24559,3gBgGepe66qMYnA7wtpqf0,Jay Daniel,Broken Knowz,$hake It Down,6,349493,FALSE,0.849,0.786,8,-10.842,0,0.0809,0.0023,0.0883,0.448,122.763,4,detroit-techno,0.873938683
42505,2gV3PVl3vcZglRGmOfyH1w,Archagathus,Canadian Horse,Hey Metallica,13,66523,FALSE,0.211,0.968,1,-6.378,1,0.101,2.55E-05,0.276,0.179,116.232,4,grindcore,0.279628336
45256,3L3GwtfPpOl0Qbq3Md15fT,Earl Klugh,Sudden Burst Of Energy,I'll Be Waiting,47,287626,FALSE,0.608,0.592,0,-9.642,0,0.0409,0.469,0.0651,0.365,77.937,4,guitar,0.22098219
70441,7a6VJHMS9ttKsj55cKC51G,EggPlantEgg,我們以後要結婚,浪流連,58,253723,FALSE,0.535,0.499,0,-8.033,1,0.0397,0.395,0.0768,0.162,123.593,4,mandopop,0.734929666
71184,6RDHOZtqz8iB6xzii7qaey,Ice Nine Kills,Halloween Songs | Witches Hour,Stabbing In The Dark,1,276866,TRUE,0.333,0.943,10,-4.184,0,0.149,0.00123,0.0609,0.292,164.979,4,metal,0.091744713
2752,4IiuExPFijOGZnVxGsKWcc,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),Seven Nation Army - The Glitch Mob Remix,65,257021,FALSE,0.701,0.844,4,-6.629,1,0.133,0.152,0.194,0.198,120.04,4,alt-rock,0.364188938
51774,5AjYjRsiIPAKjRP182ocKB,Anirudh Ravichander;Dhanush,3 (Original Motion Picture Soundtrack),Why This Kolaveri Di? - The Soup of Love,57,260013,FALSE,0.817,0.774,5,-4.341,0,0.153,0.543,0.394,0.884,140.008,4,hip-hop,0.97549898
13042,1x3fitHSJI4Zk6oRdRzqks,Barbara Tucker;DJ Spen;Thommy Davis,Think (About It),Think (About It) - Spen & Thommy’s House Party Mix,23,503998,FALSE,0.845,0.881,9,-5.856,1,0.112,0.00814,0.0631,0.709,119.998,4,chicago-house,0.915824285
18797,4nDXEFYiMTIr4cq3Ogoqud,Kevin Bloody Wilson,Klassic Kev,Me Beer's Cut Off,22,211600,TRUE,0.715,0.727,2,-4.491,1,0.0582,0.447,0.0793,0.646,123.065,4,comedy,0.691003348
14942,5DVAtP5U4v22AUwjii0bvx,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),"Theme from ""The Addams Family""",0,84000,FALSE,0.717,0.673,5,-4.645,1,0.251,0.801,0.0214,0.963,60.799,4,children,0.546808413
57717,67mmy7Mhim6DmeFHHoqptH,The Local Train,Vaaqif,Aakhri Salaam,43,277432,FALSE,0.471,0.651,4,-8.507,1,0.0327,0.147,0.197,0.495,173.906,4,indie,0.841610898
1796,3C0K6ldyghoPafc1rde6qJ,Plastilina Mosh,Juan Manuel,Tiki Fiesta,19,187173,FALSE,0.768,0.688,10,-9.079,0,0.0431,0.103,0.113,0.4,125.112,4,afrobeat,0.973606912
6719,1CRI7kAGEROHRF21tjmr98,Der Weg einer Freiheit,Stellar,Verbund,17,210821,FALSE,0.378,0.948,8,-7.797,1,0.0909,1.16E-06,0.191,0.0736,116.456,4,black-metal,0.033863374
57592,5UcpS8tiqIBonv1O145xlq,Chelsea Cutler,REGNIG DAG,Devil On My Shoulder,0,212493,TRUE,0.661,0.323,7,-9.579,1,0.0412,0.649,0.193,0.372,129.955,4,indie,0.949980713
25702,2EGaDf0cPX789H3LNeB03D,Bananarama,Bananarama (Collector's Edition),Cruel Summer,66,215326,FALSE,0.666,0.871,1,-6.017,0,0.0272,0.27,0.263,0.936,108.501,4,disco,0.993389318
13436,1wkBXeAd645EksAwEHAyY4,Mr. Fingers,Introduction,Waves Against the Shore,10,301601,FALSE,0.768,0.444,7,-13.067,0,0.154,0.027,0.0577,0.95,216.558,3,chicago-house,0.013757155
64741,5OGh55D2BCGYzwn3wEeJAN,Vince Guaraldi Trio,All I want For Christmas Is Music,Christmas Time Is Here,0,163093,FALSE,0.367,0.122,9,-21.34,0,0.0319,0.984,0.172,0.104,75.271,3,jazz,0.63055963
44388,2KVwlelhxKUy8LVV6JypH3,Matchbox Twenty,Yourself or Someone Like You,Push,71,238666,FALSE,0.42,0.672,6,-7.902,1,0.027,0.0067,0.108,0.476,168.019,4,grunge,0.017457555
40374,7Cer3P6UxCkGi3Bu2MFK3R,Anderson Freire,Impagável,Impagável,42,230750,FALSE,0.259,0.544,7,-8.417,1,0.0543,0.0652,0.0624,0.286,80.57,4,gospel,0.612760642
20791,3UctqOpzo8MGBCI7BTgwoG,Jason Derulo,Feeling Good,Acapulco,0,139672,FALSE,0.774,0.792,10,-4.021,1,0.0523,0.051,0.155,0.507,122.062,4,dance,0.328671284
82839,0MHvQ4Afst1nRQzrmlMfqP,The Lawrence Arms,Apathy and Exhaustion,Boat Less Booze Cruise Party,23,207733,FALSE,0.297,0.913,4,-7.282,1,0.0322,0.00119,0.149,0.911,154.348,4,power-pop,0.039905884
92374,7t3kukBDmQfukoaT6BywML,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),黒く塗りつぶせ - Live at 日本武道館'98 - Remastered 2022,29,251200,FALSE,0.58,0.946,10,-7.321,1,0.0578,0.000598,0.42,0.707,129.88,4,rockabilly,0.110724584
20132,2lbDzgkMN0Q1c6nnmRY2bn,Bruno Mars;Anderson .Paak;Silk Sonic,New Pop Classics,Skate,0,203122,FALSE,0.708,0.598,5,-8.365,1,0.0291,0.037,0.17,0.698,112.027,4,dance,0.894604697
10627,0NJRfzA1C4lY12TF8g9pGa,Stanton Warriors;Danny Byrd,The One (Remixes) (feat. Laura Steel),The One (feat. Laura Steel) [Danny Byrd Remix],13,272000,FALSE,0.619,0.938,8,-4.611,0,0.08,0.00517,0.0871,0.53,173.995,4,breakbeat,0.0334131
13397,6UvFeT5raP554IVlhPRa6C,Jomanda,90s Dance Anthems,Got a Love for You,10,309266,FALSE,0.833,0.604,8,-12.002,0,0.055,0.0103,0.052,0.97,120.313,4,chicago-house,0.05388906
66333,17PzNlFEwFlbs73AszuDpW,KD Da Kid,Family 1st,Family 1st,13,184560,FALSE,0.65,0.464,1,-9.832,0,0.19,0.0697,0.168,0.362,146.008,4,kids,0.886680018
46564,0OPti34aF3zWNAVQotefHa,Rotterdam Terror Corps;Soulblast,Doomsday,The Horror - Soulblast Remix,20,187200,TRUE,0.731,0.948,1,-2.64,1,0.204,0.0854,0.379,0.125,99.998,4,happy,0.758814375
54742,5WsZF0K23BbYwv46YtF1VL,Plone,Puzzlewood,Puzzlewood,11,140874,FALSE,0.679,0.602,1,-9.413,1,0.0266,0.0302,0.216,0.852,105.033,4,idm,0.028883146
53924,4oxLMRYgu8UBUchMm4OR3V,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema) [Clean Bandit VIP Remix],Sad Girls (feat. Rema) [Clean Bandit VIP Remix],53,198263,TRUE,0.794,0.818,5,-7.758,0,0.0744,0.104,0.101,0.792,124.036,4,house,0.236612054
30207,3MEYFivt6bilQ9q9mFWZ4g,Marshmello,Alone,Alone,73,273802,FALSE,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.108,0.422,141.99,4,edm,0.523431095
49855,228GIuoRODM4m1K2vcucvN,Wasted Penguinz;Michael Jo,Lighthouse,Lighthouse,44,240822,FALSE,0.271,0.816,9,-2.332,1,0.0441,0.0568,0.397,0.139,150.053,4,hardstyle,0.222667997
29919,6UEkaSqswLYnWRgVQFkHMs,Vincent;RUNN,Sunburn,Sunburn,43,167741,FALSE,0.676,0.677,4,-5.385,1,0.0256,0.0196,0.157,0.941,93.046,4,dubstep,0.908061503
90835,4qFj5gfmr0u5qhuLVlN1QZ,Sergio Esquivel,Un Tipo Como,San Juan de Letran,29,160133,FALSE,0.802,0.497,2,-14.376,1,0.0423,0.639,0.0901,0.884,142.23,4,rock-n-roll,0.896142472
45538,3gCCCQPGg6DKprlo1doKrG,Los Apus,Tengo Que Olvidarme de Tí,Que Martirio Tengo,24,320340,FALSE,0.732,0.695,4,-3.808,1,0.0427,0.519,0.159,0.605,92.126,4,guitar,0.875091806
36269,4Mg3YzlEp93OhGQol4VqXL,Saco;Sebastiën,Take Me Home,Take Me Home,65,171578,FALSE,0.746,0.747,11,-8.217,0,0.0353,0.579,0.124,0.668,113.932,4,french,0.527567672
87405,5ieBgO4gfBMpZrtJ8Iat7R,Agnes Nunes;Neo Beats,Menina Mulher,Vish,44,175263,FALSE,0.483,0.14,2,-12.351,1,0.0838,0.883,0.169,0.5,73.991,5,r-n-b,0.437837848
94762,5l5SMWVPhVlJOmYFzDmJvY,Aries,WELCOME HOME,DEITY,57,152727,FALSE,0.746,0.548,7,-5.098,1,0.0533,0.148,0.0984,0.498,87.946,4,sad,0.745150927
102502,6FuRLbqyMlk0lugKxoH2qB,Bawari Basanti;Ejaz;Sean,Chalein Kahin,Chalein Kahin,38,243200,FALSE,0.54,0.455,2,-7.4,1,0.0255,0.608,0.346,0.203,75.038,4,songwriter,0.18691675
80937,7MO3e3jJ8iczmix3WeDMFO,Karthik;Chinmayi,Ninnu Kori,Unnatundi Gundey,55,278146,FALSE,0.838,0.494,0,-10.255,1,0.0413,0.495,0.299,0.729,119.978,4,pop-film,0.678900355
82946,4AKGj2MWGWVtsSkLNAitPK,The Replacements,All for Nothing / Nothing for All,Beer for Breakfast,21,97866,TRUE,0.517,0.855,10,-5.594,1,0.0355,0.0733,0.0678,0.913,180.499,4,power-pop,0.262462402
13728,6OTURibUDRB15l3HdI7uRR,Roy Davis Jr.;Terry Dexter,My Nation,My Nation - Original Mix,5,396000,FALSE,0.803,0.847,8,-9.738,0,0.0577,0.00304,0.227,0.874,122,4,chicago-house,0.702193152
88254,5TiFvMOjuHM55p2IxMvmr9,Jhayco;Bad Bunny,Perreo en Halloween,CÓMO SE SIENTE - Remix,2,227520,TRUE,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.119,0.304,92.988,4,reggae,0.888553055
61546,3wRXaC0c1jyFIAIX3xkpeU,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,ハッピーエンドとそれから,20,302440,FALSE,0.694,0.825,1,-4.825,0,0.0285,0.0012,0.22,0.747,117.008,4,j-idol,0.356154178
1797,5SdeTZrJw0QKJ2J7H1afi7,Metá Metá,MetaL MetaL,Man Feriman,18,460120,FALSE,0.475,0.76,8,-6.128,1,0.0405,0.276,0.367,0.359,109.977,4,afrobeat,0.929390673
28754,1AS5FdXDi3H7zJrU7wo2wA,Said The Sky;Jack Newsome,Sentiment,Holdin' My Own,36,138269,FALSE,0.657,0.676,8,-9.067,0,0.0521,0.779,0.163,0.269,130.023,4,dub,0.214883117
39478,75WqM7UN2eS7Bu7qhJ2UmZ,Mickie Krause,Ernte 2k23,Geh mal Bier hol'n - GmBh,0,187053,FALSE,0.612,0.997,1,-2.524,1,0.204,0.0185,0.335,0.545,139.989,4,german,0.550276382
62914,4eBgSyDDQqKHyxCvkqghs7,STEREO DIVE FOUNDATION,STORYSEEKER,STORYSEEKER,47,232800,FALSE,0.573,0.769,2,-7.784,1,0.0736,0.0316,0.187,0.556,111.98,4,j-pop,0.059840982
17607,6SnewX10TcsggY6qRDFyKe,Aim To Head,E.M.P. Eror,E.M.P. Eror,37,207478,FALSE,0.69,0.306,9,-8.109,1,0.0403,0.000525,0.305,0.0384,130.006,4,club,0.607036677
52592,531D9okEqo1ATjYZ78BQvS,Faron Young,The Complete Capitol Hits Of Faron Young,Go Back You Fool,13,123506,FALSE,0.721,0.365,4,-11.602,1,0.0314,0.667,0.0715,0.964,111.596,4,honky-tonk,0.860474246
82618,5hxXcBDNGRsq5zkP54VjT7,XTC,Skylarking,Dying - Remastered 2001,24,151373,FALSE,0.631,0.274,9,-11.615,0,0.0306,0.45,0.0775,0.607,157.732,4,power-pop,0.070537112
32764,0OsAQfkwbPwT0Jv7g3oTqh,Gaullin,All the Things,All the Things,57,174729,FALSE,0.789,0.73,7,-6.714,1,0.0578,0.0246,0.124,0.464,125.074,4,electronic,0.089765396
45355,1m3BAsNsQAaSNMD2M6vlKY,George Benson,Breezin',Breezin',60,341733,FALSE,0.682,0.752,2,-9.521,1,0.0454,0.476,0.0768,0.964,81.081,4,guitar,0.404989495
49626,2knb0BIs12Do0Ym0aFNV2d,Concept Art,Adventurous,Adventurous - Edit,21,174382,FALSE,0.465,0.938,0,-3.392,0,0.0461,0.00103,0.0995,0.321,149.894,4,hardstyle,0.504489906
50773,3rFA6fnyZt1h0dlhKZCGjK,Heavy Metal Perse,Aikakirjat,Aikakirjat,20,340706,FALSE,0.417,0.943,9,-4.274,1,0.0934,0.0014,0.0497,0.409,147.15,4,heavy-metal,0.462386924
31481,7nPdbiSqvnJxIl28z6PQZg,Felix Jaehn;Ray Dalton,EDM Gaming Music Autumn/Winter 2022,Call It Love,1,154560,FALSE,0.616,0.841,5,-4.779,0,0.076,0.0559,0.417,0.714,110.029,4,electro,0.943381308
93118,3h4ChMXKBUUqbTeYyo7gLr,Ivan Kozlovsky,На сопках Маньчжурии (1943 - 1956),На сопках Манчжурии Ι,6,181369,FALSE,0.359,0.189,2,-15.705,0,0.0415,0.965,0.602,0.342,96.051,1,romance,0.763867221
65677,3OC2C8IpFhbUJTeMe55QYn,ENHYPEN,MANIFESTO : DAY 1,ParadoXXX Invasion,72,187490,FALSE,0.727,0.863,1,-3.181,1,0.0879,0.0298,0.334,0.72,94.952,4,k-pop,0.106775845
7966,1cjzQL5OfholGDOsI2xR26,Watchhouse,Haste Make / Hard Hearted Stranger,No Weight,22,245880,FALSE,0.417,0.203,2,-12.322,1,0.0282,0.913,0.125,0.181,139.82,3,bluegrass,0.382971507
10155,4rIxxatUW5leh6RveSxMNu,Bassnectar,Take You Down,Raw Charles,19,180666,FALSE,0.635,0.969,11,-2.652,1,0.127,0.00206,0.373,0.0845,89.994,4,breakbeat,0.779419053
52747,2f3s76FbNAZD1MjmYD6qub,George Jones,The New Favorites Of George Jones,She Once Lived Here,12,137093,FALSE,0.51,0.341,3,-8.795,1,0.0269,0.702,0.239,0.505,102.227,4,honky-tonk,0.502937186
42825,0oNLjFbKhIKF5muPOgwWaA,Exhumed,Slaughtercult,This Axe Was Made to Grind,12,143733,FALSE,0.173,0.979,7,-3.842,1,0.157,1.40E-06,0.162,0.0639,119.346,4,grindcore,0.408339306
19030,60HMnpDctYiFAoGkj5ciW6,Luke Bryan,Country Christmas Greatest Hits,Run Run Rudolph,2,172733,FALSE,0.606,0.972,9,-4.872,1,0.0459,0.0217,0.338,0.856,151.049,4,country,0.051633028
1384,5pKUJLGKZjoPiYJnQYRH9a,The Budos Band,Burnt Offering,Turn and Burn,22,344840,FALSE,0.445,0.833,9,-7.373,0,0.0279,0.00256,0.167,0.652,116.012,4,afrobeat,0.943243555
93866,4C9X4HPArBumasIYBLcaXe,"Группа ""Загадка""","Золотая коллекция эстрады. Ой, рябина кудрявая","Лейся, песня, на просторе",0,175000,FALSE,0.652,0.188,9,-8.582,1,0.0419,0.853,0.0729,0.445,96.44,3,romance,0.787546951
39639,0RSX79duQOquL7uQ2n5K8b,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Freunde,40,245313,FALSE,0.673,0.855,7,-2.146,1,0.03,0.0358,0.0721,0.471,102.001,4,german,0.060932745
22725,7B53YWR8f7vYY6FBzsUY3N,iwrestledabearonce,Post-Millennial Noise,Green Eyes,0,216360,FALSE,0.233,0.935,6,-3.387,1,0.165,0.00062,0.199,0.358,159.879,4,death-metal,0.615432683
70208,7DbVKoQHjJfqw0j8Aia0Bj,No Party For Cao Dong,醜奴兒,爛泥,52,149506,FALSE,0.708,0.734,11,-8.619,0,0.0951,0.0401,0.124,0.425,114.952,4,mandopop,0.266041406
93180,0zOR5zs9vus72lS3sXtoGB,Kvatro,The Best Of,Опять метель,5,216467,FALSE,0.312,0.334,7,-9.254,0,0.0287,0.857,0.621,0.146,138.382,4,romance,0.976334329
50732,3ZCo8rLGeMoKaNn7km3k6S,Pappo,Buscando un Amor,Tribute to B.B. King,22,123586,FALSE,0.47,0.872,9,-3.474,1,0.0481,0.0404,0.0821,0.584,123.278,4,heavy-metal,0.127266565
88157,2tKIsOrwDCeL9LgpBvlZst,KAROL G;Maldy,Clásicos de ahora: Perreo,GATÚBELA,0,209160,FALSE,0.627,0.858,11,-2.824,0,0.386,0.263,0.21,0.342,92.523,4,reggae,0.846976362
33560,6Kg7OhjYmLap8DXVHivRPC,XXXTENTACION,? (Deluxe),Hope,50,110886,TRUE,0.592,0.457,9,-6.081,0,0.0603,0.661,0.146,0.225,146.04,4,emo,0.027906537
73921,7EdnVOfzbunWb6cbaLip8S,Louie Cut,Gang Boy,Gang Boy - Original Mix,17,360000,FALSE,0.742,0.813,7,-8.63,1,0.0824,0.00907,0.657,0.228,127.991,4,minimal-techno,0.337483212
83430,4ANmPUsA3LAvOSP8xen6Vt,Tchami;Marten Hørger,The Calling,The Calling,64,197760,FALSE,0.748,0.873,6,-6.301,1,0.0627,0.00867,0.244,0.348,124.995,4,progressive-house,0.07713004
15641,0ivWGqNxTY7KECBcB2bLOo,Bahramji & Maneesh De Moor,Call of the Mystic,Dreamcatcher,37,460225,FALSE,0.528,0.274,7,-12.052,1,0.0729,0.379,0.142,0.0486,129.982,4,chill,0.646332068
47070,0e5LcankE0UyJUuCoq1uH2,Steve Miller Band,Fishing Music,The Joker,0,264503,FALSE,0.596,0.448,5,-9.616,1,0.0396,0.365,0.207,0.796,83.293,4,hard-rock,0.901728351
97402,4GbEcznuSiPW8HeWubVrVt,Turma do Pagode;Grupo Menos É Mais,Turma no Quintal EP 2 (Ao Vivo),Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),48,216818,FALSE,0.68,0.712,9,-6.781,1,0.0609,0.634,0.933,0.784,88,4,sertanejo,0.294050595
34132,3U4aD5lR1h9WrO3eUPaf6H,Raghu Dixit,Just Maath Maathali,Baanina Haniyu,47,164832,FALSE,0.484,0.384,5,-7.282,1,0.0314,0.517,0.149,0.185,134.242,3,folk,0.810066968
60443,5FJMwtY72YuJgwXpDfS56M,Vybz Kartel,Never Stay Around,Never Stay Around,22,209253,FALSE,0.586,0.726,0,-4.743,1,0.0932,0.118,0.0384,0.559,172.224,4,j-dance,0.408128888
63153,7BkQoM9YxE7RvfRsWXhcGP,OKAMOTO'S,KNO WHERE,Welcome My Friend,49,232413,FALSE,0.712,0.613,4,-5.67,0,0.0305,0.0297,0.0513,0.613,109.052,4,j-rock,0.865159071
102821,3eNSC9m8CukWPWdef8znPg,Stephen Sanchez,Easy On My Eyes,Mountain Peaks,54,208400,FALSE,0.473,0.424,7,-8.144,1,0.0355,0.671,0.336,0.297,118.073,4,songwriter,0.972993102
